"4395A REV1.12"
"DATE: Apr 14 2013"



"CHANNEL: 1"
"MEASURE TYPE: A/B"
"FORMAT TYPE: LOG MAG"
"NUMBER of POINTS: 801"
"SWEEP TIME:  1.882 s"
"SWEEP TYPE: LIN FREQ"
"SOURCE POWER:  15 dBm"
"IF BANDWIDTH:  3 kHz"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
2.046250000000E+07	-6.627417E+01	0.000000E+00
2.050000000000E+07	-6.245281E+01	0.000000E+00
2.053750000000E+07	-6.386037E+01	0.000000E+00
2.057500000000E+07	-7.099530E+01	0.000000E+00
2.061250000000E+07	-6.569698E+01	0.000000E+00
2.065000000000E+07	-6.919376E+01	0.000000E+00
2.068750000000E+07	-7.494168E+01	0.000000E+00
2.072500000000E+07	-6.570653E+01	0.000000E+00
2.076250000000E+07	-7.693935E+01	0.000000E+00
2.080000000000E+07	-5.743730E+01	0.000000E+00
2.083750000000E+07	-6.417842E+01	0.000000E+00
2.087500000000E+07	-6.698922E+01	0.000000E+00
2.091250000000E+07	-6.745127E+01	0.000000E+00
2.095000000000E+07	-6.208971E+01	0.000000E+00
2.098750000000E+07	-6.983310E+01	0.000000E+00
2.102500000000E+07	-6.622554E+01	0.000000E+00
2.106250000000E+07	-6.916037E+01	0.000000E+00
2.110000000000E+07	-7.288268E+01	0.000000E+00
2.113750000000E+07	-6.507098E+01	0.000000E+00
2.117500000000E+07	-6.625474E+01	0.000000E+00
2.121250000000E+07	-7.047652E+01	0.000000E+00
2.125000000000E+07	-8.111190E+01	0.000000E+00
2.128750000000E+07	-6.674091E+01	0.000000E+00
2.132500000000E+07	-6.677980E+01	0.000000E+00
2.136250000000E+07	-6.118170E+01	0.000000E+00
2.140000000000E+07	-6.334373E+01	0.000000E+00
2.143750000000E+07	-6.173132E+01	0.000000E+00
2.147500000000E+07	-5.714946E+01	0.000000E+00
2.151250000000E+07	-7.028291E+01	0.000000E+00
2.155000000000E+07	-6.757597E+01	0.000000E+00
2.158750000000E+07	-6.347837E+01	0.000000E+00
2.162500000000E+07	-6.238998E+01	0.000000E+00
2.166250000000E+07	-6.764078E+01	0.000000E+00
2.170000000000E+07	-6.596562E+01	0.000000E+00
2.173750000000E+07	-6.441845E+01	0.000000E+00
2.177500000000E+07	-6.219312E+01	0.000000E+00
2.181250000000E+07	-6.392722E+01	0.000000E+00
2.185000000000E+07	-5.961996E+01	0.000000E+00
2.188750000000E+07	-5.963069E+01	0.000000E+00
2.192500000000E+07	-6.728033E+01	0.000000E+00
2.196250000000E+07	-6.270660E+01	0.000000E+00
2.200000000000E+07	-6.141632E+01	0.000000E+00
2.203750000000E+07	-5.925675E+01	0.000000E+00
2.207500000000E+07	-6.321378E+01	0.000000E+00
2.211250000000E+07	-6.322160E+01	0.000000E+00
2.215000000000E+07	-6.254187E+01	0.000000E+00
2.218750000000E+07	-6.157758E+01	0.000000E+00
2.222500000000E+07	-5.996971E+01	0.000000E+00
2.226250000000E+07	-5.773060E+01	0.000000E+00
2.230000000000E+07	-5.597527E+01	0.000000E+00
2.233750000000E+07	-5.993869E+01	0.000000E+00
2.237500000000E+07	-5.786488E+01	0.000000E+00
2.241250000000E+07	-5.742437E+01	0.000000E+00
2.245000000000E+07	-5.818043E+01	0.000000E+00
2.248750000000E+07	-5.888662E+01	0.000000E+00
2.252500000000E+07	-5.644120E+01	0.000000E+00
2.256250000000E+07	-5.425558E+01	0.000000E+00
2.260000000000E+07	-5.848157E+01	0.000000E+00
2.263750000000E+07	-5.622129E+01	0.000000E+00
2.267500000000E+07	-5.279604E+01	0.000000E+00
2.271250000000E+07	-5.562643E+01	0.000000E+00
2.275000000000E+07	-5.715113E+01	0.000000E+00
2.278750000000E+07	-5.432914E+01	0.000000E+00
2.282500000000E+07	-5.278793E+01	0.000000E+00
2.286250000000E+07	-5.562055E+01	0.000000E+00
2.290000000000E+07	-5.389886E+01	0.000000E+00
2.293750000000E+07	-5.317206E+01	0.000000E+00
2.297500000000E+07	-5.407711E+01	0.000000E+00
2.301250000000E+07	-5.551798E+01	0.000000E+00
2.305000000000E+07	-5.352654E+01	0.000000E+00
2.308750000000E+07	-5.250507E+01	0.000000E+00
2.312500000000E+07	-5.344346E+01	0.000000E+00
2.316250000000E+07	-5.322344E+01	0.000000E+00
2.320000000000E+07	-5.102747E+01	0.000000E+00
2.323750000000E+07	-5.090991E+01	0.000000E+00
2.327500000000E+07	-5.207114E+01	0.000000E+00
2.331250000000E+07	-5.171202E+01	0.000000E+00
2.335000000000E+07	-5.145122E+01	0.000000E+00
2.338750000000E+07	-5.057173E+01	0.000000E+00
2.342500000000E+07	-5.101570E+01	0.000000E+00
2.346250000000E+07	-5.027374E+01	0.000000E+00
2.350000000000E+07	-4.998656E+01	0.000000E+00
2.353750000000E+07	-5.005432E+01	0.000000E+00
2.357500000000E+07	-4.991016E+01	0.000000E+00
2.361250000000E+07	-4.938536E+01	0.000000E+00
2.365000000000E+07	-4.910719E+01	0.000000E+00
2.368750000000E+07	-4.941903E+01	0.000000E+00
2.372500000000E+07	-4.879478E+01	0.000000E+00
2.376250000000E+07	-4.872743E+01	0.000000E+00
2.380000000000E+07	-4.868223E+01	0.000000E+00
2.383750000000E+07	-4.854280E+01	0.000000E+00
2.387500000000E+07	-4.927622E+01	0.000000E+00
2.391250000000E+07	-5.177677E+01	0.000000E+00
2.395000000000E+07	-4.825164E+01	0.000000E+00
2.398750000000E+07	-4.791841E+01	0.000000E+00
2.402500000000E+07	-4.809238E+01	0.000000E+00
2.406250000000E+07	-4.811061E+01	0.000000E+00
2.410000000000E+07	-4.822411E+01	0.000000E+00
2.413750000000E+07	-4.860062E+01	0.000000E+00
2.417500000000E+07	-4.781210E+01	0.000000E+00
2.421250000000E+07	-4.808784E+01	0.000000E+00
2.425000000000E+07	-4.783681E+01	0.000000E+00
2.428750000000E+07	-4.788115E+01	0.000000E+00
2.432500000000E+07	-4.797823E+01	0.000000E+00
2.436250000000E+07	-4.794986E+01	0.000000E+00
2.440000000000E+07	-4.834369E+01	0.000000E+00
2.443750000000E+07	-4.756440E+01	0.000000E+00
2.447500000000E+07	-4.768344E+01	0.000000E+00
2.451250000000E+07	-4.779002E+01	0.000000E+00
2.455000000000E+07	-4.834842E+01	0.000000E+00
2.458750000000E+07	-4.774191E+01	0.000000E+00
2.462500000000E+07	-4.770890E+01	0.000000E+00
2.466250000000E+07	-4.809774E+01	0.000000E+00
2.470000000000E+07	-4.775764E+01	0.000000E+00
2.473750000000E+07	-4.807889E+01	0.000000E+00
2.477500000000E+07	-4.805974E+01	0.000000E+00
2.481250000000E+07	-4.817562E+01	0.000000E+00
2.485000000000E+07	-4.829920E+01	0.000000E+00
2.488750000000E+07	-4.835520E+01	0.000000E+00
2.492500000000E+07	-4.849722E+01	0.000000E+00
2.496250000000E+07	-4.864208E+01	0.000000E+00
2.500000000000E+07	-4.851310E+01	0.000000E+00
2.503750000000E+07	-4.885899E+01	0.000000E+00
2.507500000000E+07	-4.938192E+01	0.000000E+00
2.511250000000E+07	-4.905461E+01	0.000000E+00
2.515000000000E+07	-4.919862E+01	0.000000E+00
2.518750000000E+07	-4.889819E+01	0.000000E+00
2.522500000000E+07	-4.944798E+01	0.000000E+00
2.526250000000E+07	-4.920473E+01	0.000000E+00
2.530000000000E+07	-4.944582E+01	0.000000E+00
2.533750000000E+07	-4.943645E+01	0.000000E+00
2.537500000000E+07	-4.958381E+01	0.000000E+00
2.541250000000E+07	-4.949770E+01	0.000000E+00
2.545000000000E+07	-4.991721E+01	0.000000E+00
2.548750000000E+07	-5.012295E+01	0.000000E+00
2.552500000000E+07	-4.927722E+01	0.000000E+00
2.556250000000E+07	-5.033262E+01	0.000000E+00
2.560000000000E+07	-5.093105E+01	0.000000E+00
2.563750000000E+07	-4.949261E+01	0.000000E+00
2.567500000000E+07	-4.831741E+01	0.000000E+00
2.571250000000E+07	-4.956901E+01	0.000000E+00
2.575000000000E+07	-4.995451E+01	0.000000E+00
2.578750000000E+07	-4.924148E+01	0.000000E+00
2.582500000000E+07	-4.936959E+01	0.000000E+00
2.586250000000E+07	-4.978800E+01	0.000000E+00
2.590000000000E+07	-4.929304E+01	0.000000E+00
2.593750000000E+07	-4.860065E+01	0.000000E+00
2.597500000000E+07	-4.876491E+01	0.000000E+00
2.601250000000E+07	-4.949539E+01	0.000000E+00
2.605000000000E+07	-4.806957E+01	0.000000E+00
2.608750000000E+07	-4.817215E+01	0.000000E+00
2.612500000000E+07	-4.825372E+01	0.000000E+00
2.616250000000E+07	-4.857396E+01	0.000000E+00
2.620000000000E+07	-4.757885E+01	0.000000E+00
2.623750000000E+07	-4.771516E+01	0.000000E+00
2.627500000000E+07	-4.783857E+01	0.000000E+00
2.631250000000E+07	-4.598827E+01	0.000000E+00
2.635000000000E+07	-4.717485E+01	0.000000E+00
2.638750000000E+07	-4.708007E+01	0.000000E+00
2.642500000000E+07	-4.715246E+01	0.000000E+00
2.646250000000E+07	-4.614413E+01	0.000000E+00
2.650000000000E+07	-4.625224E+01	0.000000E+00
2.653750000000E+07	-4.656992E+01	0.000000E+00
2.657500000000E+07	-4.546751E+01	0.000000E+00
2.661250000000E+07	-4.528731E+01	0.000000E+00
2.665000000000E+07	-4.551899E+01	0.000000E+00
2.668750000000E+07	-4.592624E+01	0.000000E+00
2.672500000000E+07	-4.486257E+01	0.000000E+00
2.676250000000E+07	-4.495104E+01	0.000000E+00
2.680000000000E+07	-4.533938E+01	0.000000E+00
2.683750000000E+07	-4.471400E+01	0.000000E+00
2.687500000000E+07	-4.444698E+01	0.000000E+00
2.691250000000E+07	-4.448738E+01	0.000000E+00
2.695000000000E+07	-4.512475E+01	0.000000E+00
2.698750000000E+07	-4.398530E+01	0.000000E+00
2.702500000000E+07	-4.394815E+01	0.000000E+00
2.706250000000E+07	-4.467831E+01	0.000000E+00
2.710000000000E+07	-4.412989E+01	0.000000E+00
2.713750000000E+07	-4.334393E+01	0.000000E+00
2.717500000000E+07	-4.360659E+01	0.000000E+00
2.721250000000E+07	-4.434972E+01	0.000000E+00
2.725000000000E+07	-4.306714E+01	0.000000E+00
2.728750000000E+07	-4.312893E+01	0.000000E+00
2.732500000000E+07	-4.367658E+01	0.000000E+00
2.736250000000E+07	-4.339321E+01	0.000000E+00
2.740000000000E+07	-4.261157E+01	0.000000E+00
2.743750000000E+07	-4.261917E+01	0.000000E+00
2.747500000000E+07	-4.315128E+01	0.000000E+00
2.751250000000E+07	-4.214183E+01	0.000000E+00
2.755000000000E+07	-4.239851E+01	0.000000E+00
2.758750000000E+07	-4.271728E+01	0.000000E+00
2.762500000000E+07	-4.286264E+01	0.000000E+00
2.766250000000E+07	-4.148574E+01	0.000000E+00
2.770000000000E+07	-4.163248E+01	0.000000E+00
2.773750000000E+07	-4.258103E+01	0.000000E+00
2.777500000000E+07	-4.122254E+01	0.000000E+00
2.781250000000E+07	-4.098554E+01	0.000000E+00
2.785000000000E+07	-4.139780E+01	0.000000E+00
2.788750000000E+07	-4.198366E+01	0.000000E+00
2.792500000000E+07	-4.046326E+01	0.000000E+00
2.796250000000E+07	-4.068377E+01	0.000000E+00
2.800000000000E+07	-4.182504E+01	0.000000E+00
2.803750000000E+07	-4.065637E+01	0.000000E+00
2.807500000000E+07	-4.031637E+01	0.000000E+00
2.811250000000E+07	-4.019400E+01	0.000000E+00
2.815000000000E+07	-4.132902E+01	0.000000E+00
2.818750000000E+07	-3.952297E+01	0.000000E+00
2.822500000000E+07	-3.964816E+01	0.000000E+00
2.826250000000E+07	-4.068079E+01	0.000000E+00
2.830000000000E+07	-3.957082E+01	0.000000E+00
2.833750000000E+07	-3.892021E+01	0.000000E+00
2.837500000000E+07	-3.918441E+01	0.000000E+00
2.841250000000E+07	-4.048450E+01	0.000000E+00
2.845000000000E+07	-3.858614E+01	0.000000E+00
2.848750000000E+07	-3.865225E+01	0.000000E+00
2.852500000000E+07	-3.982554E+01	0.000000E+00
2.856250000000E+07	-3.927598E+01	0.000000E+00
2.860000000000E+07	-3.807548E+01	0.000000E+00
